timestamp_iso,temp_C,rh_pct,dewpoint_C,apparent_temp_C,precip_mm,rain_mm,snowfall_cm,snow_depth_m,weather_code,mslp_hPa,surface_pressure_hPa,cloud_cover_pct,wind_speed_10m,wind_dir_10m,peak_snow,peak_rain,peak_sleet,peak_fzra,onset_window_h,peak_window_h,end_window_h,warm_nose_risk_label,precip_3h_sum,rain_3h_sum,snow_3h_sum,wind_3h_mean,wind_3h_std,cloud_3h_mean,precip_6h_sum,rain_6h_sum,snow_6h_sum,wind_6h_mean,wind_6h_std,cloud_6h_mean,precip_12h_sum,rain_12h_sum,snow_12h_sum,wind_12h_mean,wind_12h_std,cloud_12h_mean,mslp_drop_3h,mslp_drop_6h,mslp_trend_3h,mslp_trend_6h,temp_trend_3h,temp_trend_6h,temp_trend_12h,dewpoint_depression_C,snow_fraction_3h,rain_fraction_3h,snow_fraction_6h,rain_fraction_6h,phase_mix_score_3h,phase_mix_score_6h,phase_prob_entropy,phase_dominance,phase_transition_score,storm_intensity_score,storm_transition_score,p_mix,ci_confidence,stability,reliability,drop_event,phase_bifurcation_spike,timing_window_rewidening,band_placement_volatility,accumulation_regime_flip,post_storm_hazard_amplification
2026-01-25 04:00:00,-8.9,40,-19.9,-14.2,0.1,0.0,0.07,0.01,71,1036.7,1034.7,100,10.8,53,1.0,0.0,0.0,0.0,6.08,6.45,9.0,low,0.2,0.0,0.14,11.199999999999998,0.8717797887081488,100.0,0.2,0.0,0.14,9.25,2.2501111083677787,100.0,0.2,0.0,0.14,8.725,2.5968949991025223,100.0,1.3999999999998636,2.599999999999909,-1.3999999999998636,-2.599999999999909,-1.3000000000000007,-1.2000000000000002,-1.7000000000000002,10.999999999999998,1.0,0.0,1.0,0.0,0.0,0.0,-0.0,1.0,0.0,-0.30010107887566745,-1.016104694956368,0.0,0.056435314614618766,0.8875,0.6220302375809936,0.0,0.0,0.0,0.0,0.0,1.0
2026-01-25 05:00:00,-8.9,45,-18.7,-14.4,0.1,0.0,0.07,0.01,71,1035.8,1033.8,100,11.6,43,1.0,0.0,0.0,0.0,6.0,6.35,9.0,low,0.30000000000000004,0.0,0.21000000000000002,11.533333333333333,0.7023769168568668,100.0,0.30000000000000004,0.0,0.21000000000000002,10.083333333333334,1.9823386861650893,100.0,0.30000000000000004,0.0,0.21000000000000002,8.683333333333334,2.5412356812934216,100.0,2.0,3.6000000000001364,-2.0,-3.6000000000001364,-0.7000000000000011,-1.5,-1.4000000000000004,9.799999999999999,1.0,0.0,1.0,0.0,0.0,0.0,-0.0,1.0,0.0,-0.19166950503047941,-1.0744730932162643,0.0,0.05923583200933115,0.9125000000000001,0.6393088552915768,0.0,0.0,0.0,0.0,0.0,1.0
2026-01-25 06:00:00,-9.1,54,-16.8,-14.9,0.3,0.0,0.21,0.02,73,1034.9,1032.9,100,14.9,45,1.0,0.0,0.0,0.0,6.33,7.16,9.0,low,0.5,0.0,0.35,12.433333333333332,2.173323108360411,100.0,0.6,0.0,0.42000000000000004,11.350000000000001,2.257210668059155,100.0,0.6,0.0,0.42000000000000004,8.958333333333334,3.019168559037213,100.0,2.2999999999999545,3.7999999999999545,-2.2999999999999545,-3.7999999999999545,-0.5,-1.5999999999999996,-1.2999999999999998,7.700000000000001,1.0,0.0,1.0,0.0,0.0,0.0,-0.0,1.0,0.0,-0.08684342678608423,-0.829424618292931,0.0,0.11357182967139728,0.71,0.5680345572354213,0.0,0.0,0.0,0.0,0.0,1.0
2026-01-25 07:00:00,-9.4,64,-14.9,-15.2,0.5,0.0,0.35,0.02,73,1034.3,1032.3,100,15.0,53,1.0,0.0,0.0,0.0,6.29,7.03,9.0,low,0.9,0.0,0.6299999999999999,13.833333333333334,1.9347695814575339,100.0,1.1,0.0,0.77,12.516666666666667,1.9701945758393293,100.0,1.1,0.0,0.77,9.541666666666666,3.461071387809735,100.0,2.400000000000091,3.7999999999999545,-2.400000000000091,-3.7999999999999545,-0.5,-1.8000000000000007,-1.4000000000000004,5.5,1.0,0.0,1.0,0.0,0.0,0.0,-0.0,1.0,0.0,0.07805010303573566,-0.8586878208911207,0.0,0.13391027210933246,0.7424999999999999,0.576673866090713,0.0,0.0,0.0,0.0,0.0,1.0
2026-01-25 08:00:00,-10.8,75,-14.3,-16.8,1.0,0.0,0.7,0.03,73,1034.6,1032.6,100,17.1,38,1.0,0.0,0.0,0.0,6.26,6.65,9.0,low,1.8,0.0,1.2599999999999998,15.666666666666666,1.242309676905625,100.0,2.1,0.0,1.47,13.6,2.4372115213907968,100.0,2.1,0.0,1.47,10.575000000000001,3.7251296499707176,100.0,1.2000000000000455,3.2000000000000455,-1.2000000000000455,-3.2000000000000455,-1.9000000000000004,-2.6000000000000014,-2.1000000000000014,3.5,1.0,0.0,1.0,0.0,0.0,0.0,-0.0,1.0,0.0,0.35042096354509517,-0.8825986718728405,0.0,0.17470481117664516,0.8374999999999999,0.5831533477321815,0.0,0.0,0.0,0.0,0.0,1.0
2026-01-25 09:00:00,-11.2,81,-13.9,-17.3,2.2,0.0,1.54,0.06,75,1032.8,1030.8,100,17.6,37,1.0,0.0,0.0,0.0,6.46,6.73,9.0,low,3.7,0.0,2.59,16.566666666666666,1.3796134724383347,100.0,4.2,0.0,2.94,14.5,2.7885480092693467,100.0,4.300000000000001,0.0,3.01,11.5,3.989987468652007,100.0,2.1000000000001364,4.400000000000091,-2.1000000000001364,-4.400000000000091,-2.0999999999999996,-2.5999999999999996,-3.5999999999999996,2.700000000000001,1.0,0.0,1.0,0.0,0.0,0.0,-0.0,1.0,0.0,0.9624484464156235,-0.735074812210551,0.0,0.29542536648029327,0.8174999999999999,0.5399568034557234,0.0,0.0,0.0,0.0,0.0,1.0
2026-01-25 10:00:00,-11.1,82,-13.4,-17.6,2.5,0.0,1.75,0.08,75,1031.0,1029.0,100,21.2,40,1.0,0.0,0.0,0.0,6.74,7.2,9.0,low,5.7,0.0,3.9899999999999998,18.633333333333336,2.2368132093076873,100.0,6.6000000000000005,0.0,4.62,16.23333333333333,3.22655647194756,100.0,6.800000000000001,0.0,4.76,12.741666666666667,4.509274953477626,100.0,3.2999999999999545,5.7000000000000455,-3.2999999999999545,-5.7000000000000455,-1.6999999999999993,-2.1999999999999993,-3.3999999999999995,2.3000000000000007,1.0,0.0,1.0,0.0,0.0,0.0,-0.0,1.0,0.0,1.6583906099975978,-0.529245107317349,0.0,0.43895848277993044,0.7,0.47948164146868255,0.0,0.0,0.0,0.0,0.0,1.0
2026-01-25 11:00:00,-10.4,84,-12.7,-17.2,2.9,0.0,2.03,0.11,75,1029.7,1027.7,100,22.7,41,1.0,0.0,0.0,0.0,6.78,7.41,9.0,low,7.6,0.0,5.32,20.5,2.621068484416236,100.0,9.4,0.0,6.58,18.083333333333332,3.220817701557583,100.0,9.7,0.0,6.79,14.083333333333334,4.8944928854847305,100.0,4.899999999999864,6.099999999999909,-4.899999999999864,-6.099999999999909,0.40000000000000036,-1.5,-3.0,2.299999999999999,1.0,0.0,1.0,0.0,0.0,0.0,-0.0,1.0,0.0,2.2585560490332,-0.4994722573046678,0.0,0.5533213859582571,0.6475,0.4708423326133908,0.0,0.0,0.0,0.0,0.0,1.0
2026-01-25 12:00:00,-9.8,85,-11.8,-16.7,2.9,0.0,2.03,0.13,75,1027.2,1025.2,100,24.3,47,1.0,0.0,0.0,0.0,6.85,6.82,9.0,low,8.3,0.0,5.81,22.733333333333334,1.5502687938978086,100.0,12.0,0.0,8.399999999999999,19.65,3.623672170602633,100.0,12.6,0.0,8.82,15.5,5.203145901541423,100.0,5.599999999999909,7.7000000000000455,-5.599999999999909,-7.7000000000000455,1.3999999999999986,-0.7000000000000011,-2.3000000000000007,2.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.0,1.0,0.0,2.646301234442211,-0.4501443776102828,0.0,0.6471099310601959,0.7949999999999999,0.4557235421166309,0.0,0.0,0.0,0.0,0.0,1.0
2026-01-25 13:00:00,-9.7,87,-11.5,-16.7,2.3,0.0,1.61,0.15,75,1024.8,1022.8,100,24.7,34,1.0,0.0,0.0,0.0,6.82,6.55,9.0,low,8.1,0.0,5.67,23.899999999999995,1.0583005244258508,100.0,13.8,0.0,9.66,21.266666666666666,3.281869385985167,100.0,14.9,0.0,10.43,16.891666666666666,5.24793610225328,100.0,6.2000000000000455,9.5,-6.2000000000000455,-9.5,1.4000000000000004,-0.29999999999999893,-2.0999999999999996,1.8000000000000007,1.0,0.0,1.0,0.0,0.0,0.0,-0.0,1.0,0.0,2.768198674796893,-0.46946269554674414,0.0,0.6898846380920095,0.8625,0.4622030237580994,0.0,0.0,0.0,0.0,0.0,1.0
2026-01-25 14:00:00,-9.9,85,-12.0,-17.7,2.4,0.1,1.61,0.17,75,1021.4,1019.4,100,30.0,51,0.9415204678362572,0.0584795321637426,0.0,0.0,7.46,7.73,9.0,low,7.6,0.1,5.25,26.333333333333332,3.1817186131607187,100.0,15.200000000000001,0.1,10.57,23.416666666666668,4.123792752632781,100.0,17.3,0.1,12.04,18.508333333333333,6.059021573178495,100.0,8.300000000000068,13.199999999999932,-8.300000000000068,-13.199999999999932,0.5,0.9000000000000004,-1.700000000000001,2.0999999999999996,0.9813084112149534,0.01869158878504673,0.9906279287722587,0.009372071227741332,0.01869158878504662,0.009372071227741308,0.22276324251178842,0.9415204678362572,0.0584795321637428,2.9823645147539457,0.004217353966354942,0.03858556047439471,0.8109003059843913,0.5674999999999999,0.32397408207343403,0.0,0.0,0.0,1.0,0.0,1.0
2026-01-25 15:00:00,-7.9,87,-9.7,-14.6,3.5,1.9,1.12,0.19,75,1018.1,1016.1,100,23.8,51,0.3708609271523179,0.6291390728476821,0.0,0.0,8.34,7.98,9.0,low,8.2,2.0,4.34,26.166666666666668,3.3501243758006005,100.0,16.5,2.0,10.15,24.450000000000003,2.9978325503603407,100.0,20.7,2.0,13.09,19.475,5.8838955864909135,100.0,9.100000000000023,14.699999999999932,-9.100000000000023,-14.699999999999932,1.9000000000000004,3.299999999999999,0.6999999999999993,1.799999999999999,0.6845425867507886,0.31545741324921134,0.8353909465020576,0.1646090534979424,0.3154574132492114,0.16460905349794241,0.6594122912306877,0.6291390728476821,0.3708609271523179,2.947365977661232,0.651488394849182,0.34315917020076464,0.9200299655168354,0.5049999999999999,0.13390928725701967,1.0,0.0,0.0,1.0,0.0,1.0
2026-01-25 16:00:00,-6.8,89,-8.4,-13.1,2.6,2.1,0.35,0.2,73,1016.5,1014.5,100,21.6,31,0.1428571428571428,0.8571428571428571,0.0,0.0,8.58,8.6,9.0,low,8.5,4.1,3.08,25.133333333333336,4.355838993045238,100.0,16.6,4.1,8.75,24.516666666666666,2.91438958731784,100.0,23.2,4.1,13.37,20.375,5.225483883640038,100.0,8.299999999999955,14.5,-8.299999999999955,-14.5,2.8999999999999995,4.3,2.1000000000000005,1.6000000000000005,0.42896935933147634,0.5710306406685236,0.6809338521400778,0.31906614785992216,0.4289693593314764,0.31906614785992216,0.410116318288409,0.8571428571428571,0.1428571428571429,2.6512968383782756,0.8280317599658256,0.28591325109430965,0.9056932181070432,0.3500000000000001,0.08207343412527057,1.0,0.0,1.0,1.0,0.0,1.0
2026-01-25 17:00:00,-8.2,89,-9.8,-14.8,2.3,2.1,0.14,0.2,71,1015.3,1013.3,100,23.3,23,0.0625,0.9375,0.0,0.0,7.08,6.72,9.0,low,8.399999999999999,6.1,1.61,22.900000000000002,1.1532562594670897,100.0,16.0,6.2,6.86,24.616666666666664,2.8491519206014,100.0,25.4,6.2,13.44,21.349999999999998,4.477316566467417,100.0,6.100000000000023,14.400000000000091,-6.100000000000023,-14.400000000000091,1.700000000000001,2.200000000000001,0.7000000000000011,1.6000000000000014,0.20881971465629054,0.7911802853437094,0.5252679938744257,0.47473200612557426,0.20881971465629057,0.4747320061255743,0.2337916587064593,0.9375,0.0625,2.2208992414366397,-0.2762257302953314,0.13565985732814528,0.6626022782796398,0.8200000000000001,0.4060475161987046,0.0,0.0,0.0,0.0,0.0,1.0
2026-01-25 18:00:00,-7.8,90,-9.2,-14.4,1.8,1.8,0.0,0.21,61,1012.8,1010.8,100,23.1,37,0.0,1.0,0.0,0.0,6.45,6.52,9.0,low,6.699999999999999,6.0,0.49,22.666666666666668,0.9291573243177688,100.0,14.9,8.0,4.83,24.416666666666668,2.917133296005969,100.0,26.9,8.0,13.23,22.03333333333333,4.004164498785393,100.0,5.300000000000068,14.400000000000091,-5.300000000000068,-14.400000000000091,0.10000000000000053,2.000000000000001,1.2999999999999998,1.3999999999999995,0.07550077041602465,0.9244992295839753,0.3764614185502728,0.6235385814497272,0.07550077041602465,0.3764614185502728,-0.0,1.0,0.0,1.7863621136920789,-0.7464070634764921,0.03775038520801233,0.5123236664890183,0.8700000000000001,0.5421166306695466,0.0,0.0,0.0,0.0,0.0,1.0
2026-01-25 19:00:00,-3.8,89,-5.2,-9.3,3.2,3.2,0.0,0.21,63,1010.6,1008.7,100,18.6,46,0.0,1.0,0.0,0.0,7.49,7.44,9.0,low,7.3,7.1000000000000005,0.14,21.666666666666668,2.657693235370355,100.0,15.8,11.2,3.2199999999999998,23.400000000000002,3.74432904536981,100.0,29.599999999999998,11.2,12.88,22.333333333333332,3.5369049986813197,100.0,5.899999999999977,14.199999999999932,-5.899999999999977,-14.199999999999932,3.0,5.8999999999999995,5.6000000000000005,1.4000000000000004,0.019337016574585638,0.9806629834254144,0.22330097087378642,0.7766990291262137,0.01933701657458564,0.2233009708737863,-0.0,1.0,0.0,1.7190731224998665,0.022595140957487825,0.00966850828729282,0.6198138605081044,0.6399999999999999,0.3174946004319651,0.0,0.0,0.0,0.0,0.0,1.0
2026-01-25 20:00:00,-7.1,88,-8.7,-13.9,2.0,2.0,0.0,0.18,61,1010.5,1008.6,100,25.2,42,0.0,1.0,0.0,0.0,7.08,7.82,9.0,low,7.0,7.0,0.0,22.3,3.371943060017475,100.0,15.399999999999999,13.100000000000001,1.61,22.599999999999998,2.2777181564012703,100.0,30.599999999999998,13.2,12.18,23.008333333333336,3.2046722519509183,100.0,4.7999999999999545,10.899999999999977,-4.7999999999999545,-10.899999999999977,1.0999999999999996,2.8000000000000007,3.700000000000001,1.5999999999999996,0.0,1.0,0.10944935418082936,0.8905506458191706,0.0,0.10944935418082935,-0.0,1.0,0.0,1.4601704412236896,-0.2768245729802592,0.0,0.5255896269957465,0.5449999999999999,0.4060475161987046,0.0,0.0,0.0,1.0,0.0,1.0
2026-01-25 21:00:00,-6.3,90,-7.7,-12.2,1.6,1.6,0.0,0.19,61,1009.1,1007.2,100,19.5,34,0.0,1.0,0.0,0.0,7.06,7.94,9.0,low,6.800000000000001,6.800000000000001,0.0,21.099999999999998,3.5791060336346563,100.0,13.5,12.8,0.49,21.883333333333336,2.491117553763105,100.0,30.0,14.8,10.64,23.166666666666668,2.9499871597049654,100.0,3.699999999999932,9.0,-3.699999999999932,-9.0,1.5,1.6000000000000005,4.8999999999999995,1.4000000000000004,0.0,1.0,0.03686982693754703,0.963130173062453,0.0,0.036869826937547034,-0.0,1.0,0.0,1.2566179653914251,-0.2951779967626581,0.0,0.4696721465695657,0.5149999999999999,0.4103671706263503,0.0,0.0,0.0,1.0,0.0,1.0
2026-01-25 22:00:00,-5.7,90,-7.1,-11.6,0.7,0.7,0.0,0.19,53,1006.8,1004.9,100,19.7,42,0.0,1.0,0.0,0.0,7.08,7.75,9.0,low,4.3,4.3,0.0,21.46666666666667,3.234707611722169,100.0,11.6,11.4,0.14,21.566666666666666,2.650031446354304,100.0,28.2,15.5,8.89,23.041666666666668,3.070226030569705,100.0,3.800000000000068,9.700000000000045,-3.800000000000068,-9.700000000000045,-1.9000000000000004,1.0999999999999996,5.3999999999999995,1.3999999999999995,0.0,1.0,0.012131715771230503,0.9878682842287695,0.0,0.012131715771230511,-0.0,1.0,0.0,1.0488180802723703,-0.28024266116772734,0.0,0.42729695545628643,0.5625,0.4060475161987046,0.0,0.0,0.0,1.0,0.0,1.0
2026-01-25 23:00:00,-4.4,88,-6.2,-9.4,0.1,0.1,0.0,0.19,51,1008.4,1006.5,100,14.3,19,0.0,1.0,0.0,0.0,6.97,7.65,9.0,low,2.4,2.4,0.0,17.833333333333332,3.0615900008546695,100.0,9.4,9.4,0.0,20.066666666666666,3.779241546483462,100.0,25.400000000000002,15.6,6.86,22.34166666666667,3.9784552354658955,100.0,2.1000000000000227,6.899999999999977,-2.1000000000000227,-6.899999999999977,2.6999999999999993,3.799999999999999,6.0,1.7999999999999998,0.0,1.0,0.0,1.0,0.0,0.0,-0.0,1.0,0.0,0.49255645564800044,-0.36257015541114823,0.0,0.33595556658566594,0.5874999999999999,0.42980561555075625,0.0,0.0,0.0,0.0,0.0,1.0
2026-01-26 00:00:00,-4.4,89,-6.1,-9.4,0.2,0.2,0.0,0.19,51,1008.6,1006.7,100,14.4,347,0.0,1.0,0.0,0.0,6.58,7.67,9.0,low,1.0,1.0,0.0,16.133333333333333,3.0892285984260326,100.0,7.8,7.8,0.0,18.616666666666667,4.042482735481592,100.0,22.7,15.8,4.83,21.516666666666666,4.524445387072984,100.0,0.5,4.199999999999932,-0.5,-4.199999999999932,1.8999999999999995,3.3999999999999995,5.4,1.6999999999999993,0.0,1.0,0.0,1.0,0.0,0.0,-0.0,1.0,0.0,0.08236519354671804,-0.6483050314223737,0.0,0.23438089982655005,0.5825,0.514038876889849,0.0,0.0,0.0,0.0,0.0,1.0
2026-01-26 01:00:00,-5.0,89,-6.5,-10.0,0.0,0.0,0.0,0.18,3,1007.5,1005.6,100,14.4,359,0.0,0.0,0.0,0.0,6.29,6.0,9.0,low,0.30000000000000004,0.30000000000000004,0.0,14.366666666666667,0.057735026918267617,100.0,4.6,4.6,0.0,17.916666666666668,4.394276580583742,100.0,20.400000000000002,15.8,3.2200000000000006,20.658333333333335,4.8321759324784725,100.0,0.0,3.1000000000000227,0.7000000000000455,-3.1000000000000227,0.7000000000000002,-1.2000000000000002,4.699999999999999,1.5,0.0,1.0,0.0,1.0,0.0,0.0,-0.0,0.0,1.0,-0.14603803795907527,-0.8601718452399953,0.5,0.14347359367143878,1.0,0.576673866090713,0.0,0.0,0.0,0.0,0.0,1.0
2026-01-26 02:00:00,-5.7,86,-7.7,-10.5,0.0,0.0,0.0,0.17,3,1007.9,1006.0,100,12.1,3,0.0,0.0,0.0,0.0,6.77,6.7,9.0,low,0.2,0.2,0.0,13.633333333333333,1.3279056191361063,100.0,2.6,2.6,0.0,15.733333333333333,3.121965193058179,100.0,18.0,15.700000000000001,1.61,19.166666666666668,4.4325927838995955,100.0,0.5,2.6000000000000227,-0.5,-2.6000000000000227,-1.2999999999999998,1.3999999999999995,4.2,2.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.0,0.0,1.0,-0.22310169193585466,-0.5040706019626877,0.5,0.17014781832782816,0.825,0.47300215982721405,0.0,0.0,0.0,0.0,0.0,1.0
2026-01-26 03:00:00,-5.2,85,-7.4,-9.6,0.0,0.0,0.0,0.17,3,1008.5,1006.6,100,9.7,2,0.0,0.0,0.0,0.0,7.55,7.81,9.0,low,0.0,0.0,0.0,12.066666666666668,2.350177298276286,100.0,1.0,1.0,0.0,14.1,3.314815228636457,100.0,14.5,13.8,0.49,17.991666666666667,4.933274467298263,100.0,0.10000000000002274,0.6000000000000227,-0.10000000000002274,-0.6000000000000227,-0.7999999999999998,1.0999999999999996,2.7,2.2,0.0,0.0,0.0,1.0,1.0,0.0,-0.0,0.0,1.0,-0.44956536549133397,0.06608592114112362,1.0,0.2212633524287967,0.5475000000000001,0.3045356371490281,0.0,1.0,0.0,0.0,0.0,1.0
2026-01-26 04:00:00,-5.2,85,-7.3,-9.5,0.0,0.0,0.0,0.17,3,1008.5,1006.6,100,9.4,360,0.0,0.0,0.0,0.0,7.21,7.33,9.0,low,0.0,0.0,0.0,10.4,1.479864858694827,100.0,0.30000000000000004,0.30000000000000004,0.0,12.383333333333335,2.365938855225737,100.0,11.9,11.700000000000001,0.14,16.974999999999998,5.3606520973749925,100.0,0.0,0.0,1.0,1.7000000000000455,-0.20000000000000018,0.5,1.5999999999999996,2.0999999999999996,0.0,0.0,0.0,1.0,1.0,0.0,-0.0,0.0,1.0,-0.5635894697176863,-0.18181886924644552,1.0,0.16347698948024356,0.6675,0.37796976241900637,0.0,1.0,0.0,0.0,0.0,1.0
2026-01-26 05:00:00,-5.2,85,-7.3,-9.2,0.0,0.0,0.0,0.17,3,1008.7,1006.8,100,6.8,349,0.0,0.0,0.0,0.0,7.3,7.39,9.0,low,0.0,0.0,0.0,8.633333333333335,1.594783161854041,100.0,0.2,0.2,0.0,11.133333333333333,3.0368843683398454,100.0,9.600000000000001,9.600000000000001,0.0,15.6,5.696410352940782,100.0,0.0,0.0,0.8000000000000682,0.3000000000000682,0.5,-0.7999999999999998,2.999999999999999,2.0999999999999996,0.0,0.0,0.0,1.0,1.0,0.0,-0.0,0.0,1.0,-0.6412446792167633,-0.11634792646343377,1.0,0.16546412716622708,0.6525000000000001,0.35853131749460043,0.0,1.0,0.0,0.0,0.0,1.0
2026-01-26 06:00:00,-5.2,86,-7.2,-9.3,0.0,0.0,0.0,0.17,3,1008.7,1006.8,100,7.5,345,0.0,0.0,0.0,0.0,7.14,7.26,9.0,low,0.0,0.0,0.0,7.900000000000001,1.3453624047073083,100.0,0.0,0.0,0.0,9.983333333333333,2.8533605917701554,100.0,7.8,7.8,0.0,14.299999999999999,5.608597296683339,100.0,0.0,0.0,0.20000000000004547,0.10000000000002274,0.0,-0.7999999999999998,2.5999999999999996,2.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.0,0.0,1.0,-0.6734789171220406,-0.23509617973809543,1.0,0.14139819886751176,0.685,0.3930885529157667,0.0,1.0,0.0,0.0,0.0,1.0
2026-01-26 07:00:00,-5.2,86,-7.3,-9.3,0.0,0.0,0.0,0.16,3,1008.7,1006.8,100,7.2,338,0.0,0.0,0.0,0.0,6.91,6.71,9.0,low,0.0,0.0,0.0,7.166666666666667,0.35118845842816926,100.0,0.0,0.0,0.0,8.783333333333333,2.0153577019147155,100.0,4.6,4.6,0.0,13.35,5.776991982306743,100.0,0.0,0.0,0.20000000000004547,1.2000000000000455,0.0,-0.20000000000000018,-1.4000000000000004,2.0999999999999996,0.0,0.0,0.0,0.0,1.0,1.0,-0.0,0.0,1.0,-0.7057131550273179,-0.4004765331714427,1.0,0.11219966339352815,0.8225,0.44276457883369336,0.0,1.0,0.0,0.0,0.0,1.0
2026-01-26 08:00:00,-5.6,87,-7.3,-9.7,0.0,0.0,0.0,0.15,3,1009.8,1007.9,100,7.5,314,0.0,0.0,0.0,0.0,6.96,6.61,9.0,low,0.0,0.0,0.0,7.3999999999999995,0.17320508075637775,100.0,0.0,0.0,0.0,8.016666666666666,1.2188792666490755,100.0,2.6,2.6,0.0,11.875,4.620138722828771,100.0,0.0,0.0,1.099999999999909,1.8999999999999773,-0.39999999999999947,0.10000000000000053,1.5,1.7000000000000002,0.0,0.0,0.0,0.0,1.0,1.0,-0.0,0.0,1.0,-0.6954568066029115,-0.36827819655619354,1.0,0.11825625262647747,0.8474999999999999,0.4319654427645787,0.0,1.0,0.0,0.0,0.0,1.0
2026-01-26 09:00:00,-5.8,86,-7.7,-10.1,0.0,0.0,0.0,0.15,3,1010.3,1008.4,100,9.0,276,0.0,0.0,0.0,0.0,7.18,7.05,9.0,low,0.0,0.0,0.0,7.8999999999999995,0.964365076099207,100.0,0.0,0.0,0.0,7.900000000000001,1.0469001862643474,100.0,1.0,1.0,0.0,11.0,3.9970443625713847,100.0,0.0,0.0,1.599999999999909,1.7999999999999545,-0.5999999999999996,-0.5999999999999996,0.5,1.9000000000000004,0.0,0.0,0.0,0.0,1.0,1.0,-0.0,0.0,1.0,-0.6734789171220408,-0.20576622277401876,1.0,0.1460424851218882,0.7375,0.3844492440604753,0.0,1.0,0.0,0.0,0.0,1.0
2026-01-26 10:00:00,-6.1,87,-7.8,-10.7,0.0,0.0,0.0,0.15,3,1010.7,1008.8,100,11.0,284,0.0,0.0,0.0,0.0,7.42,7.48,9.0,low,0.0,0.0,0.0,9.166666666666666,1.7559422921420793,100.0,0.0,0.0,0.0,8.166666666666666,1.575648014839286,100.0,0.30000000000000004,0.30000000000000004,0.0,10.275,2.919254263428507,100.0,0.0,0.0,2.0,2.2000000000000455,-0.8999999999999995,-0.8999999999999995,-0.39999999999999947,1.7000000000000002,0.0,0.0,0.0,0.0,1.0,1.0,-0.0,0.0,1.0,-0.6178015971038344,-0.027733398254565222,1.0,0.17943444759138016,0.6299999999999999,0.33261339092872544,0.0,1.0,0.0,0.0,0.0,1.0
2026-01-26 11:00:00,-6.1,86,-8.0,-11.2,0.0,0.0,0.0,0.15,3,1010.9,1009.0,100,13.9,289,0.0,0.0,0.0,0.0,7.5,7.87,9.0,low,0.0,0.0,0.0,11.299999999999999,2.4637369989509588,100.0,0.0,0.0,0.0,9.35,2.6463181970428806,100.0,0.2,0.2,0.0,10.241666666666665,2.871001831269283,100.0,0.0,0.0,1.1000000000000227,2.199999999999932,-0.5,-0.8999999999999995,-1.6999999999999993,1.9000000000000004,0.0,0.0,0.0,0.0,1.0,1.0,-0.0,0.0,1.0,-0.5240292686521189,0.028202122584021393,1.0,0.19705144969743618,0.5325,0.3153347732181426,0.0,1.0,0.0,0.0,0.0,1.0
2026-01-26 12:00:00,-5.2,81,-8.0,-11.0,0.0,0.0,0.0,0.15,3,1010.2,1008.3,95,18.6,297,0.0,0.0,0.0,0.0,7.84,8.63,8.97,low,0.0,0.0,0.0,14.5,3.835361782153013,98.33333333333333,0.0,0.0,0.0,11.200000000000001,4.395907187373299,99.16666666666667,0.0,0.0,0.0,10.591666666666667,3.5900008440954605,99.58333333333333,0.09999999999990905,0.0,-0.09999999999990905,1.5,0.5999999999999996,0.0,-0.7999999999999998,2.8,0.0,0.0,0.0,0.0,1.0,1.0,-0.0,0.0,1.0,-0.3833707759745454,0.28224274663531423,1.0,0.25041754889828644,0.3424999999999998,0.24838012958963251,0.0,1.0,1.0,1.0,0.0,1.0
2026-01-26 13:00:00,-4.8,77,-8.1,-10.7,0.0,0.0,0.0,0.15,3,1009.6,1007.7,100,19.3,294,0.0,0.0,0.0,0.0,7.93,8.13,8.97,low,0.0,0.0,0.0,17.266666666666666,2.9365512652316,98.33333333333333,0.0,0.0,0.0,13.216666666666667,4.936159100623361,99.16666666666667,0.0,0.0,0.0,11.0,4.275724287394854,99.58333333333333,1.1000000000000227,0.0,-1.1000000000000227,0.8999999999999773,1.2999999999999998,0.40000000000000036,0.20000000000000018,3.3,0.0,0.0,0.0,0.0,1.0,1.0,-0.0,0.0,1.0,-0.2617597875137267,0.3450867855070275,1.0,0.27172906193350804,0.4674999999999998,0.22894168466522724,1.0,1.0,0.0,0.0,0.0,1.0
2026-01-26 14:00:00,-4.2,75,-8.1,-10.4,0.0,0.0,0.0,0.15,3,1009.4,1007.5,99,20.8,290,0.0,0.0,0.0,0.0,7.7,7.14,8.96,low,0.0,0.0,0.0,19.566666666666666,1.1239810200058296,98.0,0.0,0.0,0.0,15.433333333333332,4.840936548506577,99.0,0.0,0.0,0.0,11.725000000000001,5.1312102063566085,99.5,1.5,0.39999999999997726,-1.5,-0.39999999999997726,1.8999999999999995,1.3999999999999995,1.5,3.8999999999999995,0.0,0.0,0.0,0.0,1.0,1.0,-0.0,0.0,1.0,-0.13348518081942368,0.17795552588998545,1.0,0.2572473559390308,0.7150000000000001,0.28077753779697634,0.0,1.0,0.0,0.0,0.0,1.0
