event_time,label,confidence,ci_peak,storm_transition_z_peak,stability_post_mean,reliability_gain,storm_intensity_mean
2026-04-26 08:00:00,pre_commitment,1.0,0.7435897435897535,2.832899999999954,0.36844420127663413,0.4936257967753987,0.1277777777777778
2026-04-27 08:00:00,pre_commitment,1.0,0.5311355311355322,1.8885999999998928,0.6111893771055185,0.23472065991750457,0.0
2026-04-28 13:00:00,pre_commitment,1.0,0.6153846153846199,2.2932999999999844,0.45076213121325737,0.2714348206474186,0.0
2026-04-29 01:00:00,pre_commitment,1.0,0.611721611721611,2.0234999999999235,0.5127988957820814,0.21553555805524596,0.0
2026-04-29 12:00:00,pre_commitment,1.0,0.9304029304029348,3.2375999999998926,0.2728936643410326,0.5515248093988209,0.3222222222222222
2026-04-29 16:00:00,commitment,0.8333333333333334,0.9304029304029348,3.2375999999998926,0.32778816443257686,0.27865266841644754,1.152991452991453
2026-04-29 23:00:00,commitment,0.8333333333333334,0.8791208791208837,2.697999999999923,0.586626029722235,-0.41894763154605524,1.295726495726496
